temp,wind_speed,precip_prob,visibility,humidity,is_day,wind_gust,gust_delta,apparent_temp,ride_score
74.8,15.0,4.0,9.0,61.0,1.0,19.1,4.1,74.8,88.1
60.6,11.2,7.6,9.74,54.4,0.0,14.9,3.6,60.6,69.7
46.0,14.2,31.7,5.2,48.8,1.0,19.0,4.8,39.7,36.7
61.1,3.6,12.8,8.8,40.3,0.0,4.7,1.1,61.1,68.4
73.6,7.4,1.8,10.0,39.4,1.0,9.1,1.7,73.6,98.5
61.3,5.1,4.0,7.34,54.6,1.0,7.6,2.5,61.3,89.3
100.9,7.0,30.8,6.62,43.9,1.0,9.8,2.7,114.8,29.4
68.1,13.2,0.0,10.0,34.8,1.0,18.5,5.3,68.1,100.0
53.8,7.8,38.9,0.83,94.8,0.0,13.5,5.7,53.8,20.0
87.9,5.1,18.0,10.0,42.1,1.0,7.3,2.2,88.4,68.5
61.9,7.5,13.3,10.0,63.0,0.0,11.4,3.8,61.9,71.2
-5.0,17.4,17.8,5.47,54.6,0.0,21.3,3.9,-27.2,4.907123424508839
109.6,6.2,6.5,8.86,27.4,1.0,13.7,7.5,118.6,44.9
52.4,7.3,15.4,7.84,41.1,1.0,11.6,4.3,52.4,66.4
53.0,8.8,0.0,10.0,51.4,1.0,14.4,5.5,53.0,77.4
54.1,7.2,6.9,7.62,52.8,1.0,16.1,8.9,54.1,77.8
64.8,18.0,27.4,8.2,69.6,1.0,27.2,9.2,64.8,74.3
107.2,17.1,1.4,8.83,13.1,1.0,28.2,11.1,103.3,49.6
72.4,7.9,6.3,9.68,69.7,0.0,17.4,9.6,72.4,75.2
59.7,12.6,26.1,10.0,81.7,0.0,16.1,3.5,59.7,52.7
56.2,31.5,9.4,9.65,39.8,1.0,45.2,13.7,56.2,50.6
70.0,4.1,10.4,9.06,53.1,0.0,6.1,1.9,70.0,79.6
94.9,7.1,22.6,7.13,98.0,1.0,11.3,4.3,157.4,4.330160887533425
50.1,10.4,9.4,10.0,34.0,1.0,16.6,6.2,50.1,80.8
73.4,3.7,1.5,7.35,50.0,0.0,4.9,1.2,73.4,77.0
103.3,9.4,27.8,9.38,80.0,1.0,15.0,5.6,176.1,0.04837634547182734
66.2,10.3,81.9,2.71,87.4,1.0,20.0,9.7,66.2,49.5
64.2,3.3,0.0,8.93,63.0,1.0,4.3,1.0,64.2,100.0
48.8,10.7,11.5,9.66,39.6,1.0,20.6,10.0,44.3,58.1
90.7,13.7,27.6,8.63,68.0,1.0,22.2,8.5,106.5,33.3
54.1,0.0,2.8,10.0,45.0,1.0,2.1,2.1,54.1,77.0
96.9,9.0,55.4,5.42,89.7,1.0,13.9,4.9,156.4,5.903422151990402
53.3,4.2,56.6,1.04,88.9,1.0,7.3,3.1,53.3,28.0
53.1,1.9,52.5,0.85,94.2,0.0,4.1,2.2,53.1,13.5
59.7,11.9,62.6,4.84,93.2,1.0,14.8,2.9,59.7,48.6
94.4,9.2,41.9,7.37,68.7,1.0,18.4,9.3,119.1,21.1
93.9,9.4,20.1,7.47,88.0,1.0,13.6,4.1,138.6,7.954642421485719
54.9,12.0,65.0,9.25,81.8,1.0,22.4,10.4,54.9,49.5
99.6,8.6,43.7,6.3,84.5,1.0,12.5,3.9,163.8,7.46999538401176
77.3,2.5,1.2,10.0,44.0,1.0,3.9,1.4,77.3,100.0
87.6,4.8,12.2,9.71,86.1,1.0,10.8,6.0,109.0,43.2
71.1,3.7,11.7,9.86,32.8,1.0,5.0,1.2,71.1,100.0
41.6,9.7,58.9,2.84,78.3,0.0,15.3,5.6,35.8,12.8
97.6,4.6,11.0,9.03,18.7,1.0,5.6,1.0,94.1,81.1
63.2,9.1,65.3,3.54,100.0,0.0,14.9,5.8,63.2,40.9
100.5,6.3,8.9,8.51,86.5,1.0,10.7,4.4,172.0,2.847662187765124
58.5,2.9,10.5,1.23,95.2,1.0,14.8,11.8,58.5,57.7
59.9,8.2,61.2,7.53,74.5,1.0,15.6,7.4,59.9,60.9
57.4,2.8,18.5,2.38,95.7,1.0,5.5,2.7,57.4,55.8
95.3,7.3,14.0,9.78,83.2,1.0,11.2,3.9,139.2,1.3674912193667863
61.8,5.9,23.2,1.42,90.5,1.0,9.0,3.1,61.8,45.7
70.8,5.1,0.1,10.0,55.0,0.0,11.8,6.7,70.8,79.4
83.0,10.4,3.7,8.81,41.6,0.0,13.2,2.8,82.5,69.1
60.0,15.5,56.3,4.87,90.4,1.0,28.4,12.9,60.0,30.9
52.6,5.0,33.5,0.1,96.7,0.0,6.7,1.7,52.6,0.6138189754256471
54.0,8.7,70.5,6.39,72.2,1.0,13.6,4.9,54.0,53.7
51.2,11.1,20.3,8.94,45.1,1.0,18.2,7.1,51.2,71.7
50.7,9.1,35.8,4.39,87.6,0.0,15.0,5.9,50.7,38.9
64.4,5.9,9.3,10.0,39.1,0.0,9.1,3.2,64.4,79.0
23.8,20.7,10.1,4.41,55.3,1.0,26.6,5.9,9.0,14.0
60.3,0.0,21.3,10.0,57.4,1.0,1.2,1.2,60.3,77.3
74.6,8.9,1.9,9.93,33.2,1.0,12.3,3.4,74.6,99.5
66.9,1.6,0.3,8.63,46.6,0.0,2.9,1.2,66.9,76.1
67.1,9.9,10.0,10.0,64.3,0.0,13.7,3.8,67.1,75.6
70.7,8.3,16.6,7.76,53.2,1.0,14.4,6.1,70.7,93.3
57.3,11.4,29.4,7.3,81.1,1.0,20.9,9.5,57.3,69.2
79.6,8.4,13.3,8.69,54.5,1.0,11.4,3.0,79.6,92.0
51.9,5.9,17.5,1.62,90.4,1.0,8.3,2.5,51.9,38.1
78.9,8.8,3.7,8.18,59.3,1.0,26.3,17.5,78.9,79.8
83.1,10.8,4.4,10.0,35.8,1.0,14.6,3.8,81.9,90.1
62.1,14.2,21.2,8.06,51.9,0.0,18.3,4.1,62.1,71.2
75.7,16.4,0.0,9.65,55.2,0.0,24.7,8.3,75.7,69.3
72.4,4.5,15.1,9.23,56.2,0.0,6.3,1.8,72.4,68.3
54.3,13.3,7.0,10.0,27.9,1.0,17.3,4.0,54.3,77.2
55.8,10.1,40.4,8.37,51.8,1.0,20.0,9.9,55.8,66.1
68.1,11.2,0.0,9.9,40.3,1.0,14.9,3.7,68.1,100.0
86.6,8.3,28.3,9.31,60.9,1.0,14.6,6.3,92.7,67.9
60.5,4.7,11.1,10.0,62.0,0.0,6.3,1.6,60.5,66.2
54.4,13.8,23.9,9.97,53.6,1.0,19.4,5.6,54.4,68.8
74.5,1.6,11.7,10.0,19.1,1.0,3.0,1.4,74.5,99.1
65.4,9.9,0.2,9.56,55.2,1.0,13.2,3.3,65.4,100.0
61.8,3.7,50.1,9.04,66.1,1.0,15.7,12.0,61.8,55.3
50.9,8.4,28.1,10.0,54.3,0.0,12.8,4.4,50.9,52.6
49.4,26.9,6.1,8.05,30.5,0.0,34.4,7.5,41.6,20.5
56.0,3.6,5.5,7.97,51.4,1.0,8.4,4.9,56.0,86.6
28.2,2.3,19.1,9.97,70.0,1.0,5.5,3.2,28.2,31.6
43.4,4.1,44.7,1.38,95.9,0.0,6.7,2.6,41.2,1.7
71.5,19.6,69.0,3.67,100.0,0.0,27.7,8.1,71.5,31.9
51.2,11.8,42.9,5.13,73.9,1.0,17.4,5.6,51.2,48.7
80.6,5.0,77.3,2.86,86.2,1.0,10.2,5.1,86.8,36.1
47.5,11.5,71.0,3.12,87.7,1.0,16.5,5.1,42.5,16.5
55.5,3.1,6.7,9.59,59.3,1.0,4.1,1.0,55.5,87.3
85.0,15.8,11.4,9.45,57.1,1.0,25.5,9.7,88.5,67.2
63.4,15.6,79.5,1.54,100.0,0.0,23.1,7.5,63.4,25.2
49.8,6.6,0.0,10.0,34.0,0.0,10.3,3.7,47.2,48.5
55.4,22.6,78.6,1.8,97.5,1.0,31.5,8.9,55.4,8.5
62.0,15.4,58.2,6.35,68.6,1.0,22.4,7.0,62.0,68.6
62.6,19.1,3.3,7.5,21.8,0.0,25.0,5.9,62.6,66.3
42.1,2.3,9.5,10.0,49.0,1.0,5.7,3.4,42.1,60.9
74.4,9.5,10.5,7.73,57.6,0.0,12.2,2.7,74.4,75.3
109.6,4.6,2.3,9.29,22.6,1.0,7.8,3.2,113.7,48.0
35.3,16.1,8.3,8.69,33.3,1.0,21.0,5.0,25.5,28.0
60.3,19.4,0.0,8.2,42.6,0.0,29.7,10.3,60.3,62.0
42.9,9.4,28.8,10.0,58.8,1.0,17.0,7.5,37.5,43.0
72.1,3.4,7.8,10.0,58.7,1.0,9.6,6.2,72.1,98.3
49.8,18.2,23.9,10.0,42.6,1.0,29.3,11.1,43.7,38.1
54.6,6.1,31.7,7.06,46.6,1.0,9.8,3.7,54.6,64.6
61.4,10.3,32.0,10.0,27.7,1.0,16.8,6.4,61.4,76.8
111.9,11.6,10.3,8.2,21.5,1.0,15.6,4.1,116.6,43.7
86.4,11.8,21.2,10.0,88.5,1.0,21.1,9.4,106.0,34.4
71.8,9.8,9.8,10.0,36.9,1.0,15.4,5.6,71.8,100.0
61.4,15.2,11.4,9.88,58.7,1.0,28.5,13.4,61.4,65.2
47.6,21.8,15.8,10.0,41.5,0.0,32.3,10.5,40.0,24.1
70.9,4.5,0.0,8.84,50.3,0.0,7.7,3.2,70.9,75.7
73.0,30.2,19.2,8.82,25.6,1.0,49.6,19.4,73.0,48.7
50.4,5.9,34.3,3.53,99.2,0.0,11.9,6.0,50.4,29.7
58.2,5.0,13.3,10.0,44.8,1.0,6.5,1.5,58.2,87.6
71.1,7.0,6.0,10.0,52.0,1.0,9.0,2.0,71.1,100.0
56.2,4.7,62.9,3.74,89.2,1.0,7.9,3.2,56.2,45.3
100.2,10.8,32.8,8.9,91.3,1.0,14.9,4.1,179.3,5.528446501914094
44.1,22.0,4.1,7.53,47.3,0.0,30.3,8.4,35.4,25.4
5.8,16.7,15.4,3.79,26.0,1.0,22.6,5.9,-12.8,1.9060993067194403
115.2,8.3,0.8,9.22,5.0,1.0,10.4,2.1,106.1,45.8
63.4,8.9,0.0,10.0,31.5,1.0,14.0,5.1,63.4,100.0
92.1,10.3,46.0,9.82,73.8,1.0,14.4,4.0,115.8,25.0
64.9,14.4,67.0,2.03,99.2,1.0,21.3,6.9,64.9,53.6
59.2,0.4,26.9,9.04,20.8,0.0,0.8,0.4,59.2,59.9
40.2,12.0,13.9,6.65,58.7,0.0,23.6,11.5,33.1,40.2
59.0,19.8,86.9,0.79,100.0,0.0,31.5,11.7,59.0,7.1
53.9,1.9,53.5,2.91,92.0,0.0,2.7,0.7,53.9,25.0
62.9,16.4,62.4,3.65,71.6,1.0,27.2,10.8,62.9,45.2
88.2,9.5,1.0,10.0,67.2,1.0,16.7,7.2,99.3,61.3
64.6,12.1,34.5,3.63,51.1,0.0,17.6,5.4,64.6,57.1
39.3,12.6,21.5,8.56,56.3,1.0,17.7,5.0,31.7,28.4
70.6,16.7,79.9,4.27,83.5,1.0,22.6,5.9,70.6,50.8
40.4,14.9,50.2,5.08,25.1,0.0,21.8,7.0,32.3,21.3
57.2,16.3,17.1,8.66,50.1,1.0,20.9,4.6,57.2,69.8
80.6,3.9,8.4,9.69,40.2,1.0,9.7,5.8,80.4,92.7
59.2,12.8,0.9,9.45,54.2,1.0,17.3,4.5,59.2,86.6
55.3,3.7,24.5,9.0,47.3,1.0,5.6,1.9,55.3,79.0
95.9,9.0,18.8,9.11,60.8,1.0,14.1,5.1,116.5,35.0
67.3,28.0,23.9,6.31,44.7,1.0,41.6,13.7,67.3,50.9
66.6,9.3,94.9,0.1,100.0,0.0,18.2,8.9,66.6,2.8579357453610896
73.3,7.6,10.6,10.0,24.6,1.0,11.6,4.1,73.3,97.4
62.5,11.4,59.8,7.66,71.1,1.0,18.8,7.4,62.5,80.8
96.8,10.3,22.3,5.66,68.6,1.0,17.2,6.9,127.6,0.5522954952909993
54.0,31.6,93.0,0.1,100.0,1.0,41.3,9.7,54.0,0.14684579503313433
70.5,6.4,3.8,10.0,37.7,1.0,9.1,2.7,70.5,97.4
59.4,5.2,53.9,1.13,85.9,1.0,9.6,4.4,59.4,38.6
87.4,5.6,21.4,9.37,95.6,0.0,9.4,3.7,115.0,20.6
41.7,4.5,21.5,9.81,65.1,1.0,9.5,5.0,38.9,47.1
61.8,6.8,11.8,9.79,52.1,1.0,10.6,3.8,61.8,87.9
97.5,6.2,27.1,8.79,64.5,1.0,8.7,2.5,125.7,2.7276685714844664
37.3,14.6,47.9,4.87,99.5,0.0,22.2,7.7,28.6,0.9
61.5,17.7,46.1,2.63,87.6,0.0,26.0,8.3,61.5,24.8
92.3,10.7,20.6,6.14,59.9,1.0,13.3,2.6,105.5,37.7
72.3,8.3,5.8,10.0,34.1,1.0,11.2,2.9,72.3,97.6
97.5,11.9,27.5,6.74,71.3,1.0,17.0,5.1,133.7,2.077366711603312
45.8,13.8,22.1,10.0,45.3,1.0,17.3,3.4,39.6,46.7
66.7,11.9,9.7,9.55,57.2,1.0,16.8,4.9,66.7,100.0
53.3,8.8,35.6,9.62,61.2,1.0,11.5,2.7,53.3,64.3
77.4,13.5,3.7,10.0,39.8,1.0,17.5,3.9,77.4,97.1
72.0,27.2,7.6,9.89,17.4,1.0,36.5,9.3,72.0,67.8
50.0,7.1,57.2,6.66,85.5,1.0,9.5,2.4,50.0,49.9
53.2,31.4,7.0,8.22,40.7,1.0,40.7,9.3,53.2,46.9
68.7,9.4,4.0,10.0,40.8,1.0,15.5,6.1,68.7,97.5
65.8,9.6,2.9,9.69,37.4,1.0,18.9,9.3,65.8,97.2
49.0,4.8,30.8,1.94,92.3,0.0,6.6,1.8,47.2,10.0
63.4,5.9,9.5,10.0,48.7,1.0,10.3,4.4,63.4,99.5
65.2,10.1,84.6,2.95,100.0,1.0,13.1,3.0,65.2,49.9
60.3,4.0,94.6,3.52,99.0,1.0,8.1,4.0,60.3,33.2
42.1,7.1,10.3,5.43,38.1,1.0,11.7,4.5,37.6,47.4
59.8,30.5,6.5,7.78,29.3,0.0,54.3,23.8,59.8,31.9
57.8,4.7,18.1,10.0,55.5,1.0,6.2,1.5,57.8,79.1
78.1,10.4,22.4,8.71,57.1,1.0,13.2,2.8,78.1,78.0
69.4,4.9,16.5,10.0,37.7,1.0,8.6,3.7,69.4,88.2
48.7,26.6,91.6,0.1,100.0,1.0,35.6,9.0,40.8,7.932753885313334
73.7,9.9,8.2,10.0,46.6,1.0,12.8,2.9,73.7,97.4
47.3,2.4,19.8,9.79,45.1,0.0,3.5,1.2,47.3,42.2
78.5,5.2,84.6,0.1,85.9,0.0,6.9,1.7,78.5,4.897269271545833
84.4,7.4,1.2,9.47,49.5,1.0,12.2,4.7,85.5,81.4
74.8,4.1,8.1,8.93,42.8,1.0,7.1,3.0,74.8,97.5
60.4,2.8,50.6,4.54,95.5,0.0,6.5,3.7,60.4,39.3
50.5,10.6,30.9,5.23,73.2,1.0,16.1,5.5,50.5,57.0
49.9,3.4,8.2,0.32,98.0,0.0,7.7,4.3,49.2,11.5
88.2,6.7,1.2,6.95,75.9,1.0,10.0,3.3,104.4,62.3
27.2,17.6,30.2,7.96,48.0,1.0,32.4,14.8,14.5,4.4
67.4,7.4,0.0,7.89,49.9,0.0,10.3,2.9,67.4,79.5
97.3,6.5,15.2,6.49,72.4,1.0,8.4,1.9,134.4,2.2073815550443747
49.7,2.5,43.4,5.62,71.5,1.0,6.8,4.3,49.7,30.8
71.5,6.5,0.0,8.38,57.8,0.0,8.6,2.1,71.5,80.3
94.2,7.0,18.2,7.47,75.2,1.0,10.3,3.3,124.9,35.4
61.3,5.6,9.4,10.0,52.3,0.0,9.5,4.0,61.3,68.3
49.3,9.5,18.8,8.11,41.5,0.0,15.3,5.9,45.4,41.8
68.2,7.1,0.0,10.0,43.5,1.0,9.3,2.2,68.2,97.1
60.5,4.6,58.5,4.91,82.5,0.0,7.9,3.4,60.5,41.8
52.7,8.0,9.5,10.0,45.1,0.0,14.5,6.6,52.7,58.1
73.3,10.6,9.4,10.0,62.1,1.0,16.3,5.7,73.3,100.0
54.0,5.4,13.0,1.81,94.1,1.0,7.6,2.2,54.0,47.0
67.1,21.6,75.5,2.94,90.9,1.0,27.9,6.3,67.1,30.5
71.4,4.9,6.3,9.33,40.3,1.0,8.5,3.6,71.4,100.0
67.1,12.0,12.3,10.0,52.1,0.0,16.5,4.5,67.1,79.8
45.7,5.2,41.0,7.73,83.9,1.0,7.8,2.7,43.1,35.1
96.4,5.8,17.2,8.41,80.0,0.0,12.9,7.0,140.2,6.560540016445195
60.4,14.6,58.1,2.85,72.2,1.0,22.2,7.6,60.4,50.8
55.1,4.6,31.0,0.1,96.7,0.0,5.9,1.3,55.1,0.5293497738014468
77.5,6.1,5.8,9.35,34.7,1.0,10.6,4.4,77.5,100.0
52.9,5.7,68.1,4.7,80.7,1.0,10.6,4.9,52.9,39.1
49.5,2.5,31.8,3.13,91.5,1.0,4.7,2.2,49.5,21.1
63.1,12.0,15.8,7.88,44.8,0.0,26.5,14.5,63.1,62.5
63.8,11.1,3.8,10.0,47.7,1.0,16.8,5.7,63.8,100.0
70.8,13.2,69.8,5.01,100.0,0.0,22.6,9.4,70.8,44.7
63.8,15.4,12.5,6.63,47.7,1.0,27.0,11.6,63.8,88.3
83.1,9.4,0.0,7.79,73.2,0.0,15.4,5.9,89.5,62.1
100.0,8.3,43.0,8.37,97.3,1.0,15.8,7.5,189.9,3.2982378226533244
50.0,12.3,6.2,10.0,38.0,1.0,21.1,8.8,45.3,59.8
72.4,13.2,4.5,8.28,59.8,0.0,20.4,7.2,72.4,75.7
45.0,15.2,17.2,10.0,40.2,1.0,24.2,9.0,38.2,33.3
60.9,8.1,22.6,6.77,61.0,1.0,14.6,6.5,60.9,78.3
55.7,10.8,15.0,7.78,67.3,1.0,14.9,4.1,55.7,80.4
90.8,7.7,18.2,9.43,76.9,1.0,11.7,4.0,113.7,36.8
98.8,13.8,25.3,8.27,81.8,0.0,20.5,6.8,154.9,5.80297280187886
68.5,9.4,12.6,10.0,46.7,1.0,14.2,4.8,68.5,97.0
76.9,37.5,84.1,0.72,100.0,0.0,50.1,12.6,76.9,0.0
70.6,6.1,4.1,10.0,42.7,1.0,15.2,9.1,70.6,98.3
87.5,10.8,0.0,9.58,31.8,1.0,15.0,4.2,85.5,81.2
78.5,0.0,11.2,10.0,37.4,0.0,0.4,0.4,78.5,67.2
54.5,1.1,44.3,2.91,99.8,0.0,1.8,0.8,54.5,24.9
46.7,13.7,44.3,3.06,65.3,1.0,21.4,7.7,40.8,24.7
68.4,6.5,2.0,9.52,34.1,0.0,13.1,6.6,68.4,76.1
59.4,15.5,25.1,10.0,44.0,1.0,19.1,3.6,59.4,59.0
69.3,2.0,15.4,9.85,36.8,0.0,3.9,1.9,69.3,68.0
50.5,9.8,29.5,8.72,63.6,1.0,12.6,2.9,50.5,65.6
62.2,15.5,24.6,9.5,73.7,1.0,19.9,4.3,62.2,77.5
82.6,10.3,0.7,8.73,23.4,1.0,14.9,4.6,80.4,89.4
66.9,7.4,13.3,9.38,53.4,0.0,24.2,16.7,66.9,70.0
55.7,3.7,19.0,8.91,40.0,1.0,6.3,2.6,55.7,81.8
60.9,15.6,68.3,9.15,69.8,0.0,24.1,8.4,60.9,37.7
71.9,4.7,11.3,10.0,41.6,0.0,6.9,2.2,71.9,77.8
43.6,7.5,12.6,9.82,47.8,1.0,9.5,2.1,39.2,52.5
59.7,8.1,0.0,8.93,47.4,1.0,13.9,5.8,59.7,89.8
70.0,12.4,6.9,9.58,38.1,1.0,21.3,8.9,70.0,100.0
70.5,9.3,4.7,10.0,51.6,0.0,11.5,2.1,70.5,75.5
74.8,10.1,0.0,10.0,69.4,1.0,13.9,3.8,74.8,98.7
51.2,2.9,19.7,2.17,90.8,0.0,3.9,0.9,51.2,33.0
63.3,3.1,31.3,1.38,90.9,0.0,6.6,3.6,63.3,39.5
60.3,5.2,5.0,9.07,41.7,0.0,7.2,2.0,60.3,66.3
60.3,7.3,49.7,0.94,60.0,0.0,8.8,1.6,60.3,28.6
67.5,30.6,13.2,5.88,47.7,0.0,38.9,8.3,67.5,51.4
48.7,12.3,54.8,4.32,75.8,1.0,18.6,6.3,43.6,31.4
49.3,13.9,8.1,7.93,35.2,0.0,27.9,13.9,44.0,41.5
77.1,39.2,18.3,3.04,44.3,0.0,61.2,22.0,77.1,14.4
73.6,1.9,8.6,9.39,37.0,1.0,3.5,1.6,73.6,100.0
71.2,5.9,3.9,10.0,46.8,1.0,8.7,2.8,71.2,100.0
27.8,12.3,17.2,8.09,47.4,0.0,17.3,5.0,17.4,25.7
35.0,9.9,23.3,7.9,47.0,1.0,14.9,4.9,27.5,30.2
68.6,9.1,10.9,10.0,45.4,1.0,11.7,2.5,68.6,98.1
53.8,9.7,19.0,9.84,27.1,1.0,16.5,6.8,53.8,68.3
99.7,8.4,51.7,7.0,84.3,1.0,14.9,6.5,163.9,3.05293199287308
52.4,5.2,64.2,3.78,74.9,0.0,9.5,4.3,52.4,30.8
82.7,9.1,6.9,9.73,40.6,1.0,15.5,6.3,82.1,91.2
14.2,18.5,28.2,1.43,45.1,1.0,23.7,5.2,-2.8,3.6241180030415077
59.4,12.6,80.5,6.56,82.4,1.0,16.4,3.8,59.4,56.6
113.6,10.0,4.8,9.2,5.0,0.0,19.1,9.1,104.9,47.3
86.8,7.6,11.1,9.82,36.8,1.0,13.3,5.7,85.7,82.0
102.3,6.5,27.9,5.15,96.0,0.0,9.6,3.0,203.8,2.5403976020607075
74.5,4.6,10.9,9.06,46.4,0.0,7.0,2.4,74.5,75.5
85.9,14.5,9.5,10.0,47.6,1.0,20.4,5.9,87.1,82.9
65.9,1.8,20.5,2.39,93.0,0.0,2.7,0.9,65.9,50.6
58.2,3.4,52.9,7.88,41.6,1.0,5.9,2.5,58.2,67.8
83.9,17.0,27.6,8.46,42.8,1.0,22.7,5.7,83.6,66.7
51.9,11.2,53.8,9.26,73.9,1.0,16.0,4.9,51.9,56.2
37.5,12.7,10.5,7.83,33.7,1.0,23.8,11.2,29.4,42.3
55.5,5.3,20.7,0.93,90.1,0.0,10.6,5.3,55.5,31.1
48.1,7.6,13.6,9.01,38.9,1.0,15.9,8.4,44.6,61.0
74.1,10.9,21.0,10.0,37.2,1.0,15.3,4.5,74.1,90.9
68.7,12.4,10.9,8.81,64.3,0.0,16.1,3.6,68.7,77.6
66.4,8.1,3.5,9.27,44.6,1.0,10.4,2.3,66.4,100.0
47.1,7.8,19.1,9.61,30.6,1.0,10.3,2.4,43.3,50.8
82.7,12.6,21.4,9.81,62.5,1.0,16.6,4.0,85.9,69.8
49.8,8.5,54.9,2.82,69.6,0.0,12.7,4.1,46.4,19.6
43.9,18.9,30.3,10.0,59.7,1.0,27.8,8.9,35.8,29.6
53.5,4.1,18.9,8.19,53.6,1.0,10.0,5.9,53.5,69.9
15.6,21.0,16.4,10.0,45.7,0.0,28.0,7.0,-1.9,2.193390860091733
82.0,16.9,0.0,10.0,48.6,1.0,21.5,4.5,82.6,80.1
15.6,16.1,31.3,5.26,68.4,1.0,25.7,9.5,0.1,8.6
65.2,6.2,4.2,10.0,67.7,1.0,8.5,2.3,65.2,100.0
55.4,8.3,80.9,3.8,92.8,1.0,17.3,9.0,55.4,37.4
59.2,6.6,17.4,8.63,41.3,1.0,10.5,3.9,59.2,78.8
35.8,19.9,9.7,10.0,42.0,1.0,38.0,18.2,25.1,13.9
49.9,7.3,14.8,9.4,47.6,0.0,12.9,5.6,47.0,48.8
85.0,11.9,11.5,8.81,47.0,1.0,16.3,4.3,85.8,80.2
58.2,8.2,30.5,5.27,63.1,1.0,11.7,3.5,58.2,66.1
58.5,12.9,15.1,9.06,65.4,0.0,19.9,7.1,58.5,61.7
92.4,8.1,10.7,7.24,80.9,1.0,11.6,3.5,123.5,42.9
59.0,11.8,17.6,7.85,60.1,1.0,17.8,6.1,59.0,78.5
81.0,13.0,100.0,1.49,100.0,1.0,22.1,9.1,92.6,19.1
64.1,15.2,19.5,2.55,80.0,1.0,20.2,5.1,64.1,64.6
78.2,9.4,0.0,9.71,53.8,1.0,14.0,4.6,78.2,92.4
56.9,9.2,37.1,10.0,53.0,0.0,13.5,4.3,56.9,57.3
56.3,20.5,9.1,9.68,52.1,1.0,28.0,7.5,56.3,63.7
73.9,9.9,0.0,10.0,42.0,1.0,13.2,3.3,73.9,97.7
47.4,20.1,0.0,9.02,64.5,1.0,31.3,11.2,40.2,40.2
58.9,3.4,26.9,0.15,91.4,1.0,5.1,1.8,58.9,4.3105549379973525
81.0,11.8,21.3,8.55,74.2,1.0,14.9,3.1,85.3,68.5
108.0,7.9,6.4,10.0,32.6,0.0,10.1,2.2,120.7,32.4
54.6,5.9,26.9,1.76,100.0,0.0,9.1,3.2,54.6,24.9
57.0,16.7,15.3,8.06,50.3,1.0,23.6,6.9,57.0,65.7
63.3,8.1,4.4,9.77,65.1,1.0,11.0,2.9,63.3,100.0
81.6,7.9,0.0,8.83,56.6,1.0,13.8,5.9,83.3,87.3
85.4,8.4,6.1,10.0,46.1,1.0,10.7,2.3,86.0,77.4
93.3,12.5,34.3,7.88,88.0,1.0,19.8,7.3,135.3,3.439881712968478
81.1,11.4,18.6,10.0,50.4,1.0,18.8,7.4,81.9,80.3
56.5,19.5,46.3,4.13,81.6,1.0,29.7,10.2,56.5,43.2
51.1,6.3,8.9,9.57,53.1,1.0,10.1,3.8,51.1,78.9
94.4,1.0,12.9,10.0,77.3,1.0,2.5,1.5,128.3,6.556998956381159
83.2,8.3,10.3,9.28,63.7,1.0,14.5,6.3,87.1,77.4
32.4,12.1,38.2,5.76,71.8,1.0,16.3,4.2,23.2,21.7
95.4,6.5,35.6,4.92,76.4,1.0,9.3,2.8,131.2,7.850060619130215
95.7,6.7,23.6,9.0,82.4,1.0,16.0,9.4,140.0,3.8981228328004063
52.9,7.1,46.7,6.98,67.5,0.0,10.9,3.8,52.9,41.9
96.0,2.3,46.6,7.13,69.4,1.0,4.2,1.9,125.8,0.9596235338477586
41.1,11.0,22.4,9.86,49.9,1.0,15.4,4.4,34.6,46.3
48.4,10.2,57.0,7.32,75.6,0.0,14.8,4.6,44.0,26.8
77.6,14.0,17.4,5.42,65.2,1.0,18.7,4.8,77.6,86.4
55.8,3.7,38.2,0.65,97.0,0.0,7.4,3.7,55.8,26.1
47.2,5.5,21.2,1.69,94.5,1.0,7.2,1.7,44.5,17.2
46.6,0.4,25.8,9.47,57.1,1.0,4.3,3.9,46.6,46.9
48.6,2.7,12.2,0.4,91.4,0.0,6.2,3.5,48.6,8.6
55.7,14.5,3.1,10.0,69.5,1.0,24.4,9.9,55.7,86.8
83.8,5.0,0.9,10.0,46.7,1.0,7.6,2.6,84.2,89.1
63.6,6.5,4.7,10.0,46.3,1.0,11.1,4.6,63.6,98.7
83.2,34.7,91.6,0.1,100.0,0.0,53.0,18.3,100.5,3.185195948183252
61.7,12.1,36.4,9.99,75.5,1.0,24.3,12.2,61.7,67.4
71.2,16.3,92.0,0.72,87.8,1.0,24.5,8.1,71.2,21.9
58.9,6.8,19.9,8.18,77.8,1.0,26.0,19.2,58.9,65.8
87.0,10.9,10.3,9.44,26.8,0.0,21.2,10.3,84.3,67.3
66.8,13.0,20.4,8.03,59.3,1.0,18.0,5.0,66.8,93.3
43.6,15.6,21.9,10.0,33.6,1.0,24.4,8.8,36.3,33.5
14.8,10.5,44.4,3.19,77.4,0.0,13.1,2.6,2.0,1.0
54.8,7.3,38.2,8.59,58.0,1.0,9.3,2.0,54.8,65.1
72.5,8.4,0.0,9.55,56.0,1.0,12.6,4.2,72.5,98.8
40.4,0.5,13.3,7.67,35.0,1.0,1.1,0.6,40.4,57.1
74.3,4.9,2.1,10.0,42.5,1.0,7.0,2.1,74.3,99.1
